Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Yearly_IncomeK,Will_vote_only_large_party,Weighted_education_rank,Number_of_valued_Kneset_members,Overall_happiness_score,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social,Vote
-0.3146281155068759,0.36435505761321585,0.5911236804174786,-0.6703088391234859,-1.0757042042601226,1.0358919267294302,-0.4124364673279592,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Purples
1.8017525538839365,0.3492899379434844,0.6175448889200058,1.826428646916125,-0.9983053713840845,0.30912611332074275,-0.49687410402682636,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Turquoises
-0.6594320519229394,-0.6524488946848401,0.03692373926091471,-0.6703088391234859,-0.10663497008240497,0.6725090200250865,-0.10124475993645282,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Purples
1.170101908467075,0.9403918195651133,0.6483497815282822,1.826428646916125,-1.5342499835780337,0.6725090200250865,0.15916196026190368,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Turquoises
0.06395797188116348,0.21895305617547717,-0.6114699190079728,0.5780599038963196,-0.5063433859490043,0.30912611332074275,0.26204446344432425,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,4.855138352411045,-0.4583759779679051,Reds
1.6986757585895658,1.1254387608934702,-2.435238462790524,1.826428646916125,2.2974997795063063,0.6725090200250865,-2.7785591654243467,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Blues
-0.5949737500485991,0.0014163512247845132,-0.9249936094826031,-0.6703088391234859,-0.08833223507069447,0.30912611332074275,0.6015596548848101,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Purples
-0.764413026099044,0.584198384388372,0.02757825378455899,-0.6703088391234859,-1.0604035944629793,-1.5077884202009761,-0.2625654044079319,-0.44936712446537697,-0.46285988353013974,2.273423810387102,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Browns
-0.7929386844434432,0.615710026735175,-0.14911698466516832,-0.6703088391234859,-0.9579053521528081,-0.4176397000879448,-0.21304671074910078,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Browns
0.32368909814796265,0.5447540987295105,-0.5906926935149575,0.5780599038963196,-0.5154466220218931,-0.4176397000879448,-0.3687113089618142,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,4.076508865230381,-0.20596735405148725,-0.4583759779679051,Greys
-0.4437676028352212,-0.6243129208315877,-0.2334896978639362,-0.6703088391234859,-0.029400957391652667,2.1260406468424615,-0.1415161082453268,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Purples
-0.3407462752049863,2.4043781396336854,2.1184197736210506,-0.6703088391234859,0.5958035468250592,-0.4176397000879448,0.022778952939856496,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Pinks
-0.9274413300828858,0.5592380126117517,0.1170968150432459,-0.6703088391234859,-1.104646810308308,-0.7810226067922886,-0.27843659227256656,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Browns
-1.0218802174225428,0.7408322138164275,0.3764621995468418,-0.6703088391234859,-1.5497550292070297,-0.4176397000879448,0.13360033547799902,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,2.1644702600981414,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Whites
-2.2906828435973723,-1.0535134772353525,-0.9072100051309058,1.826428646916125,0.9121481993993542,1.7626577401381178,1.3175861588844875,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Yellows
-1.1278384084228001,0.29941116702602,-0.12419832467967884,-0.6703088391234859,-0.662313676233996,1.7626577401381178,0.9831560910157452,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Purples
-1.1167383393727672,-1.0932769168201208,0.5107265494692989,-0.6703088391234859,0.6867604933202626,1.3992748334337741,1.608270668403958,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,2.1644702600981414,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Greens
-0.20149705021459327,-0.7567254606709062,-0.5819303800694577,-0.6703088391234859,0.43841546126239006,-1.5077884202009761,-0.7542267277898863,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Browns
2.572158717222982,1.0677555740464246,1.740661400961125,1.826428646916125,-0.42971213220777693,1.3992748334337741,-0.6157845340275765,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Yellows
-0.6181603988901666,-0.5545174768529615,-0.17299896783402274,0.5780599038963196,-0.05423560525760595,-0.4176397000879448,-0.4081531568991657,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,4.855138352411045,-0.4583759779679051,Oranges
-0.9113920547102704,0.5570562232495473,0.2977585863311893,-0.6703088391234859,-1.410673016107512,-1.5077884202009761,0.054562467981718175,-0.44936712446537697,-0.46285988353013974,2.273423810387102,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Browns
1.2730278803750321,-0.817842120161701,2.32511792376406,1.826428646916125,2.895758131763918,1.0358919267294302,-3.975672205007683,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,2.1644702600981414,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Blues
-0.9990726101176437,2.1936963696827285,1.9499078415509845,-0.6703088391234859,0.4271033054984421,-1.8711713269053198,0.2058715150191433,-0.44936712446537697,-0.46285988353013974,2.273423810387102,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Pinks
2.0667818914977176,0.9255995105308836,0.6954347647240299,1.826428646916125,-1.5408052088627757,0.6725090200250865,0.14274467501501323,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,2.1644702600981414,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Turquoises
0.7645886346664236,0.04470705114190516,0.12695331563530124,-0.6703088391234859,-0.8921479294167186,-0.4176397000879448,0.10971336500198137,-0.44936712446537697,-0.46285988353013974,2.273423810387102,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Purples
1.890843134404373,0.11602021391782569,0.4031451080867622,1.826428646916125,-0.620866661736182,1.7626577401381178,-0.7557691548219201,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Turquoises
1.124627673467619,2.122163736392368,-1.436129559137042,1.826428646916125,0.8543076205176665,0.6725090200250865,-0.6583177614344881,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Yellows
0.21770871264208297,-0.5349314758663916,0.2570972552652318,-0.6703088391234859,-0.2732288231349537,0.6725090200250865,-0.18554003975039401,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Purples
1.6206782853742985,1.4189817852102153,-1.0022624886620999,1.826428646916125,0.13236996220994202,0.30912611332074275,1.100251794176351,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Yellows
-0.31802282516857894,-1.0277098428357616,0.870071053446484,-0.6703088391234859,0.638148146349442,0.6725090200250865,1.61974259437904,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,2.1644702600981414,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Greens
-0.6329674790036616,0.6221914724676985,0.13503056564996282,-0.6703088391234859,-1.198427276053125,-1.5077884202009761,-0.17369436686407258,-0.44936712446537697,-0.46285988353013974,2.273423810387102,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Browns
0.44559657816660175,0.28984549706632556,0.06180561760120904,-0.6703088391234859,-1.0318288547514172,-0.054256793383601024,-0.06405394642157208,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,2.1644702600981414,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Purples
0.12540077743247116,-0.7944938419047698,-0.2617111994779348,-0.6703088391234859,0.5868129919898949,-0.7810226067922886,-0.7923371250126499,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Browns
0.5080026868054889,0.3822893598375587,0.0701708242166639,-0.6703088391234859,-1.1499974443932133,0.30912611332074275,0.1618024333919493,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Purples
0.5548436584770464,0.6046224187911995,0.19247954899018563,-0.6703088391234859,-1.3421993535617411,-1.1444055134966324,0.04116551311214743,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,2.1644702600981414,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Browns
-0.5710637434672862,0.0724749582551743,0.6238774765408059,0.5780599038963196,-0.7929552708851431,-0.7810226067922886,-0.49896743719374215,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,4.5307149018244175,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Greys
-0.8331351111414815,0.5716828118549784,0.1916353714725064,-0.6703088391234859,-0.27272716875881425,-1.5077884202009761,0.19296895455529786,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Browns
-0.8302291651833045,0.2892626326444151,-0.5076724703800974,0.5780599038963196,-0.6282541597766956,-0.054256793383601024,0.2654425001595548,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,4.855138352411045,-0.4583759779679051,Reds
0.25024221919411743,2.2086816040381643,1.8764467207847926,-0.6703088391234859,0.3173576730508189,-1.8711713269053198,-0.22558755667559455,-0.44936712446537697,-0.46285988353013974,2.273423810387102,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Pinks
0.029465614713832276,-1.014154292044523,0.46319666296952405,-0.6703088391234859,0.4874843931881727,0.6725090200250865,1.361582020627408,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Greens
0.7528506721334469,-0.5325243186432256,-0.6667593462757514,-0.6703088391234859,0.07729764837100353,1.3992748334337741,0.18229668932510185,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Purples
1.0817538805414475,-1.1909453391311515,-3.1258380748411114,1.826428646916125,2.4192740696299166,-0.054256793383601024,1.0747484290884637,-0.44936712446537697,-0.46285988353013974,2.273423810387102,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Blues
-0.7291899848310068,0.5762741992258871,0.2099506083812951,-0.6703088391234859,-1.1078073114213025,-1.5077884202009761,-0.35734566543529556,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Browns
-0.8957771474135318,0.11153197696184061,0.18417696753407817,-0.6703088391234859,-0.4737584346422274,1.3992748334337741,1.2885013377632655,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Purples
-1.1129568068283944,-1.6477434646217641,1.5236508996710345,1.826428646916125,1.1550301032612824,0.6725090200250865,-0.6316240924710471,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Yellows
-0.9858682416193902,2.542559383638783,2.1213838436969117,-0.6703088391234859,0.7302703836180189,-0.4176397000879448,-0.009939798463046259,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Pinks
0.7572085166269331,0.5149789130933163,0.21015886505428585,-0.6703088391234859,-0.27272716875881425,-1.5077884202009761,-0.21843221791411846,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Browns
-0.6882548033103311,-0.8804415685928108,-0.3825932714379275,-0.6703088391234859,0.4648193029981423,-0.7810226067922886,-0.7564982847464385,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Browns
3.2090324626153914,1.1939842005621912,1.4755259352168573,1.826428646916125,-0.7752265411528202,1.0358919267294302,0.5642391600870821,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Blues
1.3085576930296645,1.2677457636923326,-0.8339258271659225,1.826428646916125,0.024508214983139893,1.0358919267294302,0.15789035156738243,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Yellows
-0.8456491216170214,0.15215931669171467,0.05695530784073554,-0.6703088391234859,-0.5526836988086249,-0.054256793383601024,0.19730513963275417,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Purples
-0.9397150722202978,-0.29151327106924896,-0.3240526364966364,-0.6703088391234859,-0.5526836988086249,0.6805985771645421,0.33979555575553866,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Purples
-0.9161502180498562,0.7723771580888595,-0.9085373623219672,0.5780599038963196,-0.28122174785552856,-0.4176397000879448,-0.2951297826093071,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,4.076508865230381,-0.20596735405148725,-0.4583759779679051,Oranges
2.1341449217567847,1.0961074421898054,1.0701593540559866,1.826428646916125,2.579059421095599,-0.054256793383601024,-4.266862384973642,-0.44936712446537697,-0.46285988353013974,2.273423810387102,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Blues
-0.2746206814427985,0.0075392319632703745,0.1987890392026469,0.5780599038963196,-0.19743320059952554,-0.7810226067922886,-1.1553977803927722,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,4.076508865230381,-0.20596735405148725,-0.4583759779679051,Greys
-1.0723471807652478,0.20190298021609407,0.5318523900895707,-0.6703088391234859,-0.882725648529946,0.30912611332074275,0.9229232698465225,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Purples
1.645973133755259,-0.983975466873056,-0.9291753711637939,1.826428646916125,0.8015099264743052,-0.7810226067922886,1.1473803280651136,-0.44936712446537697,-0.46285988353013974,2.273423810387102,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Yellows
-0.016409368715224325,-1.0992204016489888,0.5642228522490158,-0.6703088391234859,0.6071650763500002,-0.054256793383601024,1.4434007536854625,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Greens
-0.09688772660557418,-0.6778640321500579,1.2413591851827412,-0.6703088391234859,0.7572623714966458,2.1260406468424615,2.175545249052835,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Greens
0.1641444226808586,-0.7811335259674421,-0.730928724597449,-0.6703088391234859,0.5998062825232167,-1.5077884202009761,-0.9169657169494458,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,2.181615198146398,Browns
-0.6935857088037523,2.4123062754068125,1.9608979354863,-0.6703088391234859,0.5176915407667703,0.30912611332074275,0.08029632287219655,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Pinks
-1.0491177004688736,0.48589711529716983,-0.5096596056103754,0.5780599038963196,-0.49840446773274044,-1.1444055134966324,-0.5161532358981961,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,4.5307149018244175,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Greys
0.4885512225331852,-1.0898992974424864,0.9091474778937726,-0.6703088391234859,0.6128469108559368,1.0358919267294302,1.446777841941829,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,2.1644702600981414,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Greens
1.1195341796094054,-1.1881942604276066,1.5532511423494169,1.826428646916125,0.7117685370338858,-0.4176397000879448,1.116028162177822,-0.44936712446537697,-0.46285988353013974,2.273423810387102,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Yellows
1.8377886974944784,-1.3113014907078184,0.8972163255620552,1.826428646916125,0.7597598310388157,0.30912611332074275,-0.8578239364475024,-0.44936712446537697,-0.46285988353013974,2.273423810387102,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Yellows
1.4263367984376594,1.1447321044657894,0.8953459559770794,1.826428646916125,-0.46493599131901187,-0.054256793383601024,-1.045833571185605,-0.44936712446537697,-0.46285988353013974,2.273423810387102,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Yellows
-0.6950256861643015,-0.5302389520388798,-0.42550474549626377,0.5780599038963196,-0.05940288177592037,-0.4176397000879448,0.1127050517838461,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,4.855138352411045,-0.4583759779679051,Oranges
1.5698388511626016,-1.1539109816761408,-2.051078081041551,1.826428646916125,1.8107212526398095,1.7626577401381178,-1.3088043559532652,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Yellows
-0.8055877103859054,-0.5069323333037169,-0.3157895754650126,-0.6703088391234859,-0.06404293780248822,-0.7810226067922886,-0.319308466797435,-0.44936712446537697,2.160481034504871,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Browns
1.372469182720645,-2.875410820091189,-1.4390580307382879,1.826428646916125,3.1177362031928992,1.0358919267294302,2.1139593879075234,-0.44936712446537697,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,2.1644702600981414,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Blues
-0.17715086904574712,-0.13578565986808305,-0.41796562482723076,-0.6703088391234859,-0.27272716875881425,-0.4176397000879448,-1.003443535944605,2.225351935101448,-0.46285988353013974,-0.43986519162466536,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Browns
-0.11511668839758693,-0.15899165970773235,-0.4756469623512342,-0.6703088391234859,-0.35587210387238155,0.30912611332074275,0.10841100018074966,-0.44936712446537697,-0.46285988353013974,2.273423810387102,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Purples
-0.5031331974275344,0.10016049010285845,-0.3108180149960438,-0.6703088391234859,-0.662317257092628,0.6725090200250865,0.3573579121306246,-0.44936712446537697,-0.46285988353013974,2.273423810387102,-0.22071571963120493,-0.4620068099039892,-0.24530794193268257,-0.20596735405148725,-0.4583759779679051,Purples
